Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
6331,2,2928,106,413,19593,5090,2088
7405,1,27,467,2245,427,5266,752
4630,4,1329,7740,152,602,3372,1769
4,4,1562,1,2202,2823,6770,243
1,1,2929,96,160,3250,714,1981
2780,8588,2930,504,203,5411,9424,1867
5847,8148,168,95,78,6922,6268,2123
2962,1,2494,503,244,8617,889,1522
221,8149,2931,55,47,8651,4614,2850
7065,2,1576,7232,44,8687,9144,863
13691,1,2932,82,37,16557,1401,1405
7145,5245,2497,533,727,16559,1823,2182
13502,9064,540,523,23,16564,3908,161
5061,7421,964,190,348,16873,5664,318
1418,7418,1585,29,356,17860,401,2370
220,7416,1582,295,368,19590,3900,1866
7066,5068,51,472,383,19591,9858,141
5062,5064,1589,17,6,1178,6378,1521
8630,5063,1636,471,405,16963,4802,2485
5544,4959,346,1,419,16964,8974,2549
5848,4957,971,368,38,16965,5554,1883
4377,3475,2344,12279,440,16966,975,469
7158,3308,2935,13,91,16968,4747,1916
6372,1,1595,20,462,16971,4905,871
392,1,948,535,791,16973,7022,2728
5397,2,548,38,799,16974,10283,1848
2071,8644,49,2,823,16975,1343,1664
13490,7424,1604,63,522,16976,734,160
829,7419,996,149,172,16977,3999,581
1208,4962,2936,208,1179,16980,13599,485
7455,3311,2937,354,851,17107,2381,1942
6952,4,2938,219,865,18636,4162,2316
6192,3,477,1,880,19588,1779,1687
6063,1,2297,568,243,256,21049,2374
6991,2,1624,478,897,262,8655,1557
10101,9145,1051,15,379,537,16171,2718
3473,2,2939,1,907,4084,83,1980
4544,3,2940,536,1310,4120,19589,316
2701,9147,2942,547,339,4230,8630,1677
6726,9145,2943,562,5966,5829,16732,583
6200,9062,2257,1,466,17078,8664,668
1,8831,2944,102,1606,17370,4062,2386
9911,6582,2946,10,639,18169,3839,73
4334,6566,18,1,2158,18170,13594,2659
1131,5737,1658,1,11,18173,5867,1830
7258,5600,2947,9,807,18174,12733,2471
1,5596,2379,3158,20,18178,6802,738
3089,1,2948,1,818,19585,2503,1181
8656,2,578,3,576,19586,1694,586
7293,9148,475,2,11339,388,8534,1469
3090,6583,1391,23,11496,1756,4299,1535
1,1,1992,13,11337,1829,7328,666
7234,3,2949,1,861,2590,3434,64
7235,9149,2950,149,782,3978,3894,2572
5288,6584,2010,11,1135,3983,16730,905
7658,6568,2951,1,1178,4985,14622,107
4583,5602,2952,48,921,5069,898,2294
5547,2,2953,28,1194,5073,12975,661
4805,1,10,110,156,5093,5910,338
5562,9150,235,6,2223,16312,10402,164
3802,6585,1547,722,208,16857,5624,2425
3656,5,2954,4,11216,18128,3119,1554
7743,3,1350,63,11380,18194,12972,1559
6898,2,515,82,289,19581,21802,2091
6572,9149,2955,762,808,19582,17388,1369
4815,5600,2956,3,971,1400,8661,2445
1,9152,2957,6353,822,1515,8208,1475
5478,8837,1222,6338,2354,2414,6468,2377
1485,7450,2515,4,11323,2475,11135,2011
7500,7445,521,2,329,2773,3636,2875
7656,7433,1684,369,11801,5630,51,17
6588,6587,2831,32,36,8134,7327,343
3431,5605,1689,5,1003,8144,3701,907
178,5,1853,169,362,8159,17513,2465
6089,4,1699,135,11259,8174,11851,2320
2495,7434,1702,29,1033,8181,10257,2371
7700,7431,580,164,954,8197,22340,1998
6901,7430,2958,6,457,8204,18578,2315
3758,2779,2960,49,463,9310,7135,2341
2828,2777,2961,351,1108,16228,18073,278
3289,2460,2588,585,478,17529,13550,2190
1041,4,145,161,1012,210,1605,54
715,1,244,145,480,1103,20710,1963
139,4448,620,67,1017,1560,3207,1277
4313,1,2962,173,1145,2743,13725,929
3010,1,2963,168,5760,8019,8361,2686
1,2,1704,11698,307,8026,13105,2722
5,3,1690,1,448,8776,293,413
6938,4,1261,12536,1158,12575,14315,1613
5130,5,2964,10,1510,13998,18040,1025
5596,1834,1274,1,532,14011,19606,2026
6942,1835,2965,713,1511,14023,21920,97
4808,1837,247,9,1050,17667,9439,2578
2386,3,625,162,416,18003,21720,1773
4820,5,378,3,7155,18017,8954,1859
3645,1,2966,1,11307,19488,595,1825
6521,1832,2967,19,787,19578,577,352
7430,5,108,1,11001,1314,2466,730
4335,6,2025,7900,512,1316,16104,2178
6592,7,1739,4969,1191,1998,11720,1171
4821,1828,1407,1,1207,2125,4151,2418
1,5,1315,5,1639,2318,2135,2607
7703,2,2968,67,533,4251,2913,1763
5000,1,2969,13,1372,4252,10940,658
4035,11,1749,15,1376,4254,9321,359
5001,10,2524,9,1389,4261,13075,77
6384,6,2970,34,11123,4273,21549,138
1893,3,2971,20,1728,12074,10420,603
1968,2,1765,8,1927,15444,1047,219
1401,5,2972,81,1945,15446,11102,2520
5702,1,417,16,756,15447,3100,1864
4368,2,2973,10,1969,15951,8308,959
8597,7342,2974,1,1788,17682,1892,268
8147,1,2526,1,773,263,5255,1330
6183,8707,2975,10,1809,1175,2131,605
7784,7341,2976,1,1828,1202,9314,656
390,1,256,1,1835,1649,5333,100
9961,8734,2977,8,1902,1689,2955,2423
4909,8708,2978,57,1574,2665,5060,1929
5401,7344,2535,69,1847,3989,10611,2778
4193,7328,2099,516,1577,4002,3584,2759
5399,5129,1424,6,1578,4311,5909,655
7571,2,2979,66,10836,4325,8047,2403
13572,1,7,26,2037,4333,5583,1723
9960,8119,555,3,1877,14126,979,1265
7577,8118,1640,1,1917,14272,7907,2040
6390,3,1477,49,1649,15600,8708,80
5303,2,1337,145,2003,19574,5920,2650
599,8476,2543,110,5888,19575,3101,1715
6179,7639,2544,89,2047,1888,2635,2421
7959,7633,2980,22,1161,2053,1278,948
10517,7308,2981,3,2114,3331,5688,1163
5997,5,1341,14,2136,6752,2005,1162
5732,1,2982,4,2225,6760,6498,1858
1,2,2983,1,2226,8875,5282,1950
4909,3,2984,1,2229,8882,2162,611
6190,4,2985,5,2273,8899,6639,2541
3571,1,2986,774,1473,8902,9050,88
6996,3214,1818,1,2323,8908,139,614
7590,3214,2987,25,2328,9038,6649,89
4596,1,3267,1,2,10143,9728,6516
6286,7095,3566,21,537,16112,3311,7687
7092,7644,3264,45,716,16565,7325,3494
6526,7313,2020,20,40,16566,12925,8773
1037,5,3101,22,682,19572,3865,828
3990,4,1963,3679,86,689,10506,1724
7628,1,27,3565,159,2198,1415,822
4766,7696,1881,1,509,3355,2547,663
3072,11235,3573,3551,611,6898,4373,3798
7569,3,14,3475,1049,6903,1344,20
5265,4,11,486,157,6915,5769,7338
1310,8480,3294,12,655,6916,11663,3030
7718,7623,306,3568,609,7575,10068,2718
1,3225,98,3684,634,10356,4435,555
3061,12930,307,44,1452,10357,1559,1812
6644,8482,1378,3474,267,10364,1957,4954
4054,7625,237,364,691,10367,12417,712
5534,7618,368,1,73,10380,4131,484
1,2,1818,138,7,10381,2307,4906
1001,6,1029,2365,1392,10384,7092,625
1002,2,36,79,241,10389,8107,607
2672,7628,26,12,2,461,11223,86
2568,7101,3005,886,1887,680,961,4896
2671,4,1566,2,1576,1785,9708,6205
5562,7637,1185,24,2079,2006,4722,6345
5496,7633,1997,42,38,2667,4083,3255
5339,7629,1346,1,1,3968,6073,6200
525,7628,1850,277,72,3979,11704,5858
5566,7621,1456,20,6,5036,6712,6256
5770,3,6,872,15,5062,4840,866
8987,1,2338,82,1356,5080,10646,2026
714,579,236,16555,2222,5086,9430,275
7555,2001,263,32,689,5123,2801,626
13975,13509,665,14050,2078,10433,9119,487
6954,13510,3313,23,500,16268,13793,1538
6684,8606,2641,7,7,19001,1114,434
6451,7634,306,297,5,19569,10746,333
7030,7631,1844,64,1003,1833,6197,4992
3207,8607,279,3,1218,6846,8687,585
4171,8602,2317,181,1742,7104,8543,3430
7417,7632,8987,71,2261,9544,2805,5169
4270,7636,8949,54,1,11625,8408,8073
4978,3,17,14,1443,11651,2171,1286
5308,2,1200,35,165,11652,235,1420
5605,1,1688,6,1152,11683,8331,5168
3679,7646,8946,869,155,11686,2338,8360
6732,7639,2935,247,113,11687,3019,1351
3680,5,1844,1536,229,11699,2152,1409
1786,1,972,76,49,11702,12469,342
7351,1,5830,17982,606,15819,18421,7878
4961,2,1595,13334,623,17151,193,4083
5637,4111,1560,276,1570,19566,12003,5339
1,1,1204,22,1819,19567,6317,936
1766,7648,1638,852,1979,429,1266,201
8179,4112,1664,72,2073,576,1060,4771
5608,4109,764,13255,68,681,4032,4996
10572,3,1179,17317,70,954,5750,5479
5407,7649,1485,13813,154,1272,1815,4688
1752,4113,1492,4,481,3716,3454,4513
5609,4109,1496,22,814,5235,10349,4594
5406,8,1340,117,832,5236,8132,2539
1,7,790,775,1438,7426,6309,5334
6553,4,1728,4278,707,8576,4244,3947
6256,3,1734,3,491,8578,5537,3841
7564,2,5538,8,765,8579,5092,4205
1139,7641,1504,233,598,11775,4858,830
1847,8,1524,1,335,19560,188,879
7666,7,1373,13714,819,19562,5272,241
4197,6,1551,26,21,19563,12092,3536
1053,8264,553,2,1322,2147,9199,18
6563,3239,5543,1,536,2295,209,3664
5462,3237,190,18,1574,11763,1953,4995
4765,1,1454,11,433,15500,3181,649
7031,3240,1092,2,662,16740,5781,846
4807,3238,230,16,66,17102,13970,5323
5485,10,438,6,234,17573,1100,3020
7375,3241,5548,90,684,17575,5286,4316
7736,3239,2627,7,1349,17579,11692,5390
5300,1,2645,5,1880,17580,11250,5513
6819,7374,1450,1,1354,19549,988,5618
1,3242,1854,4,2238,19551,4844,4717
7190,3241,1581,1,9,19553,2320,10
3292,3240,1821,2,22,19554,3193,4748
2263,3239,1187,1,23,19555,5015,5289
3572,3238,3728,4,75,19556,11672,2892
6563,5,1299,1,171,402,6823,5559
4951,7,2344,2,258,1408,985,5407
159,8,1561,1,260,1780,6635,1143
6371,3243,1826,2,965,3024,1434,536
3293,3242,2078,41,829,6742,9495,5577
6909,3241,1565,1,1350,6755,304,4238
4952,4,1571,63,1291,6759,5829,4500
4533,3,3718,173,1404,6776,188,3159
4250,2,1865,5,1088,6805,2476,4974
3293,1,440,11,482,8630,8037,48
6306,1,3181,6,1213,10167,7568,4133
6379,12914,473,1,1342,10188,5905,1928
5987,3246,3295,5,1887,11824,13623,177
7579,3244,2304,16,1561,11828,14379,5349
3800,7,5553,2,2256,14476,5213,1407
7765,5,4806,162,3005,19545,14402,1509
7697,4,1193,6,565,471,6016,634
257,3,7730,727,784,1427,900,7363
402,2,1542,1,677,2874,3489,1411
6791,1,1974,4098,1008,5388,1110,911
6536,8,4462,14,462,6730,8742,3961
1,3,1214,22,2932,9516,9981,1855
1519,7390,1154,3,7097,9611,12031,1508
7295,3248,724,3740,7099,9699,7952,233
7234,7385,63,445,763,9708,10551,62
691,7375,164,80,764,9734,2856,2085
4592,6959,743,4357,270,9772,12736,2875
3226,6958,2433,11,374,13375,14990,498
6784,9,2345,15,14,18979,15033,939
6785,4,570,113,667,19540,5052,439
6859,1,48,66,763,19542,441,182
6419,2,164,367,344,19543,2827,2085
7235,8160,24,421,403,1216,570,318
4037,8158,4219,2,267,1345,3780,2775
3899,2009,4094,1753,764,17144,5740,23
7780,9348,743,466,890,17145,8315,2875
2431,9346,4123,33,523,17147,6200,25
380,8374,4400,169,291,17148,1308,325
7781,8279,4219,188,403,17149,13265,2775
1418,7102,23,1232,487,17151,17096,196
6710,6868,32,573,503,17154,11362,588
1,4126,4224,1,504,17155,8304,4329
395,5,2062,48,4,17156,7533,1030
4028,1,643,21,845,17157,2130,522
1067,8304,1766,1,367,17159,2903,1837
1,7973,614,895,2246,17161,5901,2263
3091,7971,656,3287,1864,17163,428,2123
7323,7970,2310,8351,37,18077,13456,966
4764,7968,2311,1,712,1603,3704,1721
1037,9409,295,4,257,3103,9175,452
2766,8305,752,75,11730,3407,10899,2291
10645,7974,1725,10,724,5272,3809,2333
4087,8306,215,4595,729,6320,10462,695
786,7979,830,30,1583,11382,14922,1850
9559,5028,226,3266,10377,11390,13413,2484
2995,2,2315,894,1101,11391,6436,56
13093,1,9,9,2098,11392,3338,147
2234,9411,247,29,752,11393,8641,2319
4672,9361,978,6,1978,11394,402,1386
7842,9360,277,2,449,11395,11124,2462
1355,8596,1458,4740,1774,11549,3619,2812
3895,8592,998,1,2176,17108,4198,2820
826,8307,930,775,396,18549,807,2840
7060,8305,2329,235,595,19537,7481,2601
4855,8302,292,1,363,1221,3079,2574
18,8062,2335,8114,104,2169,6736,2631
5289,3,1899,1153,11357,2799,21061,2419
6687,2,2346,248,1174,3775,15960,2309
1881,1,1954,3674,951,3917,15230,2712
4636,1,2348,879,979,3931,20066,2442
7247,9412,318,3,342,5466,16297,162
1124,9360,1303,357,1013,5631,18981,2867
1,8311,2,154,443,5744,5589,2549
1639,8310,296,35,1083,8366,6796,1627
899,8309,2355,1,1490,9245,4221,2332
1192,8306,2360,5,504,9250,9763,2742
3376,7986,1059,4,1074,9259,7657,2537
3377,7984,2362,2,492,10412,7642,1619
3168,7846,1180,5028,1242,18448,4707,2795
7640,3,311,2,1815,18808,16189,2667
1,8309,1093,4,1557,458,2333,1696
6124,5,217,4,2013,1954,8705,19
5287,4,997,1,1,2625,12523,1760
7320,8310,6432,7,470,3085,9565,6049
2137,7976,8,5269,173,8360,7113,990
5225,5,3,4,92,9706,8430,1702
2566,8314,3760,53,509,9717,6341,7147
4462,8313,5435,8,469,9732,8218,7809
4787,1,3,5231,261,11136,10195,989
2632,8691,539,1,15,11137,9161,1
4641,8315,4602,1,172,11268,11525,50
1082,8314,8860,11,1105,13813,5921,7510
5288,9417,1455,3,212,15395,5081,1341
4066,7973,3790,218,73,19532,19017,1593
6402,2934,2594,1,948,19533,13811,904
2117,9419,5897,336,1,19534,12207,7853
7465,8318,3210,325,37,146,5536,6328
5108,7969,5828,13,53,260,2548,6319
6829,3169,1729,4961,68,1648,11973,1000
266,3,8692,16,29,5700,5181,6810
9832,7790,9112,3616,6,5701,393,2214
2708,4,2547,80,26,5720,7392,5394
6803,1,3387,8291,17528,6667,10144,5446
2327,2,2451,68,9,8617,8479,603
1,7800,1734,1,69,9304,15414,1224
7369,1,11,2,1,10876,1625,467
3744,9373,4958,80,3,10964,7035,5087
2119,8323,240,82,2,10965,13583,2820
5265,8322,581,23,13877,13006,18109,3054
1924,7806,3944,552,30,19528,619,10852
2251,2,198,177,51,19529,14395,2471
2470,1,5074,190,38,19530,2631,7736
376,9425,4030,17,53,337,5869,3761
4456,8003,8286,6719,94,4772,13755,2513
1012,7940,11,27,497,4773,2622,1793
1992,8635,8,87,3,4776,8801,478
2824,8324,536,7,498,4790,16650,723
11507,8000,8958,518,1244,4823,2763,6230
4324,7993,1175,100,127,4824,11254,724
6694,5044,5929,143,400,4825,3588,7334
12624,4,8422,73,495,4845,3148,5507
10199,1,528,268,366,11301,2976,1201
1018,2,5596,69,397,13550,3579,6796
7471,3,3635,4336,1120,13959,1237,4225
1,4,1476,100,211,17389,6008,5212
2395,5,8,79,1673,17390,8303,3930
1922,6,4254,477,1682,19287,4196,3774
2025,7,5139,232,2,19526,12002,6367
7137,8,2059,50,292,1062,10956,7005
3961,8636,2063,210,481,2548,10025,31
3962,8634,88,13438,1572,6498,1084,2029
2405,8637,224,4305,2337,6501,7047,4379
994,8635,484,192,1033,7168,5263,3972
3194,1,2092,213,2066,13324,5368,2183
156,8638,2096,31,1904,14827,10475,4471
13857,8636,2104,577,2244,17361,4623,2915
507,2,2111,13915,1254,17365,7852,4360
6300,1,2115,76,573,18494,18112,3279
6789,8639,41,1,242,18495,22249,1456
6572,3500,4279,5,1,19175,7837,1268
1005,1,6165,2,80,19521,20798,1229
7701,4423,4281,27,222,19522,536,3461
7621,8702,3053,9,36,19523,8414,4638
7004,1,4286,1,93,19524,3617,2263
7347,1,4288,20,280,1460,5292,1270
1723,2,52,1297,207,2361,12486,3134
1,3,12,3,237,3746,10299,5326
2179,5,77,29,112,5821,7423,1455
1268,8707,4113,17,271,5822,5911,4158
10563,8639,11482,1,158,12084,18801,8000
2180,1,4291,1,182,13869,2876,1271
1267,1,3111,356,10,14178,4388,194
2914,1,4295,26,74,17362,2777,3805
1,4401,4298,5171,94,17367,10299,3147
1,8714,2,281,221,19511,2370,2193
632,8709,5659,304,1324,19515,9493,2401
631,5,5662,307,1,19516,7123,5311
4122,4,3395,327,210,19517,1453,5579
6585,3,5668,1,1073,19518,14457,5748
7151,2,5671,3675,556,19519,5793,5510
6545,1,5676,4149,1342,168,11782,4640
6438,1,4347,3984,367,1295,5796,5797
6424,8417,5679,4152,922,2336,8827,3270
2842,8038,4941,3837,646,3637,1664,5741
5619,8037,5680,5363,30,3961,1353,3572
1338,6,5682,5227,276,4481,11631,5305
4616,2,5683,3601,349,4541,3335,5375
2514,1,5686,2804,654,5163,5650,5738
3792,8647,5688,3713,7251,8087,20330,4311
7560,5025,5689,980,1169,8091,12513,1725
7462,3102,3640,1063,1288,8097,14512,4649
7011,2973,5690,51,1306,8104,12230,4653
6163,7,5693,23,226,8105,9519,5688
2602,6,4228,9289,1033,15566,11933,500
4087,3,2163,42,966,15567,3163,493
1202,1,2151,1,30,15568,9357,298
6462,1,54,1507,11738,310,5900,6882
3778,2,2046,13,25,787,1350,1141
1426,6,730,172,1226,2089,11456,7918
2319,7,24,169,1323,2713,2455,2910
169,10,3,125,33,2817,5873,427
3511,11,4236,71,22,6689,10225,6129
1,8710,1135,150,653,6692,8013,57
2283,8040,4240,81,593,6693,10341,5285
7641,8039,4244,8,44,6696,2395,3102
7584,8,3661,40,43,6702,16042,817
2935,4,1813,3,153,6712,11195,4025
6305,2,3650,17398,177,7609,3072,6705
1177,1,1803,17174,851,8605,10031,722
7524,1,4249,17157,1051,8606,5150,816
4604,8650,736,4,671,8609,8013,1637
2033,8421,2765,1805,792,14790,3336,5760
1,4617,3065,11,469,348,303,471
6015,4309,23,1,575,1770,11571,3481
9084,3213,4161,75,741,1783,6165,6438
1991,3212,265,33,1,1813,13211,152
5506,3210,6531,30,937,3024,11387,6913
7282,3205,2748,2,1858,3546,6194,5549
7123,8651,189,7,2254,4150,7867,2211
7639,8365,2765,28,792,4495,4895,5760
7619,8043,293,4,212,4520,13587,46
7620,8042,1427,2,672,4538,13890,2152
7281,5067,1124,1928,2331,4598,5891,5657
7342,5,77,2217,810,4613,11845,788
6888,4,6527,1985,1612,4670,218,7058
8526,3,242,430,461,10314,15308,132
7068,2,20,4010,662,12212,5920,59
4850,1,1482,1936,12004,13212,9606,5696
5856,1,2879,3729,1781,616,4365,2346
3063,2974,265,3883,1,1154,605,152
7009,3826,4,2075,236,5304,6365,18
5766,8627,304,9,460,5308,5609,585
4908,8624,487,3,1387,5355,1249,2772
1190,3,743,2,1191,5361,12986,1426
9457,11,342,15,1439,8348,13276,3173
2817,9384,471,1,670,8644,59,1485
51,9383,110,17,92,9949,8128,299
1,9382,123,6,2164,11086,4042,1469
5176,5464,3030,18,2091,14219,1954,5608
4737,8426,144,197,103,14857,9734,853
6946,4675,533,4,306,16421,14897,5874
7569,4671,6474,3,791,16422,84,135
7570,5,2793,1,468,18184,3958,6992
4183,8630,3330,16,1105,18509,11618,6286
5996,8627,2827,10,211,1014,15905,3055
592,8580,1014,4,1076,1538,8370,1765
7535,5035,15,1,1927,1603,2408,106
3054,18,28,14,971,3495,6257,1573
1,5036,1355,3,1319,5078,11116,1812
3723,1,2676,12,1409,5098,2832,708
5054,5469,2309,9,2157,6249,18408,58
5127,5468,915,3,2242,12329,5555,856
7822,4644,2692,2,1437,12330,5865,7103
6425,1363,4,4846,1,12331,11529,496
1633,5470,4014,5223,1049,12333,3175,4864
7735,5465,11,9,130,16192,3732,1806
2991,1,2530,1,507,16578,2059,1882
1634,9387,2535,545,86,17448,1355,1126
4902,5475,316,1367,411,18100,11928,2
7424,5474,2357,23,1048,19505,17582,2538
7237,5473,4010,9198,57,2761,21243,4368
403,5471,9781,1,568,2989,21135,5206
7236,5466,7116,150,2,4807,4723,188
1,7383,441,1,708,8911,2121,5829
2322,5472,7145,1980,958,9438,15453,1874
6661,8,9294,38,131,12581,15005,6297
4932,3,7100,1979,54,16708,16459,1879
3368,2,29,13,956,16812,1862,2062
556,1,7557,2,706,17920,7891,6017
5416,1,7120,157,326,17928,2331,2197
4564,9395,2966,2,4,19498,1679,4076
7589,9392,2567,516,301,19499,9091,3652
296,8579,2057,42,1153,19500,19472,301
2242,3055,482,4799,878,19501,1695,1025
1063,4,2148,1,1306,19502,13230,1614
5707,8588,9469,54,12779,19503,1784,3867
7647,5479,1395,490,963,1659,3046,7515
7419,5475,4646,734,666,2552,3038,4093
6094,3,1402,988,1142,2919,9424,8650
2764,1,2781,983,18160,5694,12080,5299
7781,9398,3091,1,800,8318,3091,7423
7796,9395,4,1,331,8320,14458,1
2611,9393,1642,1,570,8323,2967,271
6261,5498,2036,31,859,9464,14377,8516
7197,3,4341,2373,514,9483,1875,3830
4931,9399,9471,6,6229,9484,15895,5300
7418,9397,2814,814,225,9494,18905,3868
2663,3252,9474,4,1090,9516,4283,1317
7801,9400,9476,3,1233,9531,2810,1316
7023,9397,466,92,1,10861,9518,1527
2858,8575,1112,2843,508,11809,3791,337
7590,5478,469,15,1326,19494,6970,371
7777,5476,258,27,939,1622,4974,1111
2225,5471,1497,1,1044,2028,10064,2874
9685,5,3597,5599,10,2227,10637,2547
7625,9402,1357,5147,160,3182,14792,1390
5368,9401,3248,1,216,4381,13342,3912
7420,9399,1781,3,594,4395,20866,2451
2833,5501,304,3,267,7258,20207,1409
2851,5496,238,1,90,7275,1371,2488
4907,3255,1429,1,672,7290,9493,3138
4957,3252,2990,9,189,7295,10300,3093
7741,3251,232,8463,173,7316,3960,3228
6437,15,4653,5,781,7319,2153,2825
700,8670,1218,1,873,14734,2399,753
298,8655,231,6,898,15502,6949,2487
5757,8654,1421,2,454,15782,7378,1909
4344,8421,222,4,2924,17410,3001,2987
414,7792,2440,103,140,1811,4419,5101
6375,4,446,2,780,2210,17587,694
415,1,6186,1429,549,2420,4389,565
7085,8679,3370,2,826,3571,7251,2631
5758,3270,45,1446,580,3619,2577,4251
974,8753,6190,4572,330,3670,4072,1220
571,8426,215,1349,731,4574,4795,3152
2081,4690,734,61,397,4707,12133,606
380,4689,2016,11,858,6232,482,3026
1,3275,209,2972,1030,6237,1107,1500
621,3274,587,5,1031,6242,8606,1519
1705,3273,609,7880,1280,12836,297,592
2884,2318,4912,3614,465,12837,12625,6
6245,5,1909,7878,64,14016,7454,5
2841,9413,92,456,1184,15792,7103,5549
5784,8431,4920,1328,37,19490,4762,2072
2885,8430,4927,2322,1358,280,11518,3983
6025,8429,2448,2423,1,796,6957,1715
1,8428,427,282,214,1977,21709,55
1582,8427,344,7899,22,2410,17557,43
1581,8426,373,3,213,2652,4152,65
1,7799,427,306,214,3536,350,55
5054,7795,1324,19,142,3810,2860,524
236,7793,2075,21,212,3817,6366,1780
3996,7789,5862,4,1021,3823,1036,7951
101,3274,5850,1297,1145,3835,20192,7958
4916,3177,3142,295,42,4855,11531,1220
7176,2,1937,19,28,5629,1696,72
911,1,701,24,19,6322,8946,543
5818,8584,5369,17295,16028,7460,11951,525
4477,8415,4315,173,592,13513,13112,2921
7698,7787,2143,109,118,17045,9566,6539
4039,5506,5719,1335,7516,268,2582,154
549,1357,2173,1306,274,721,19374,8193
1,8434,1177,390,380,955,2195,437
4935,8433,1995,2,1,2204,13218,3757
3622,8432,65,734,440,4773,15033,2387
5371,7801,519,1291,611,4799,8301,662
5796,3276,5724,31,6427,4821,19269,288
2167,3275,1745,1162,540,7234,18923,2175
5634,9403,5726,2,53,7238,15983,1381
6602,7802,1030,11,6615,7240,3321,3231
7515,5477,441,111,1292,7243,12252,513
2871,4627,1689,3923,6082,9843,4021,439
2168,3277,1705,1,4016,9852,16728,2489
5635,8437,7946,10,9,9863,13788,2455
6912,8436,2576,14,1316,14972,2128,9082
4936,8435,3463,28,556,15686,11023,5226
3019,8434,1746,14017,177,1191,10474,2372
1,8433,7553,16,1119,1594,247,3856
4263,8432,6693,215,4367,1662,12395,8576
5484,8431,1778,13819,613,1867,7657,2510
384,8430,1468,1,284,8744,4327,964
445,8429,10734,13964,873,8745,4155,1750
4010,8428,9831,13,435,8747,1939,3371
5158,3,86,13729,436,8752,2489,341
